generation_index,source_sample_id,source_image_path,source_label_path,source_image_sha256,source_label_sha256,source_split,is_negative,anchor_class,class_ids,prompt,seed,width,height,num_inference_steps,guidance_scale,scheduler,base_output_filename,rgda_output_filename,rgda_checkpoint_sha256
858,formal_train_1174,,,b4d532b8684be981150d5bc9902877c4cc4277fc54b917ad8c60df9d6f653aeb,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600858,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0858_formal_train_1174.png,sd3rgda_0858_formal_train_1174.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
859,formal_train_0530,,,70d45120dbb027e4f9930f6ec8c4d519350a59f99285d1f09aa2d45cdaaad2cd,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600859,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0859_formal_train_0530.png,sd3rgda_0859_formal_train_0530.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
860,formal_train_0242,,,e48d7d84118dc0d1456231fd13bb0e42f76b63d382d219e81461698e0560df34,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600860,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0860_formal_train_0242.png,sd3rgda_0860_formal_train_0242.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
861,formal_train_0831,,,60f9c71d4cc4d483e81447228393a27fd092f8322355b8c8c5e8c2e6928b0988,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600861,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0861_formal_train_0831.png,sd3rgda_0861_formal_train_0831.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
862,formal_train_0617,,,1f948bfbe2ff1294d133bbc03fd4f79efb8804661b2abc5c06f6aa4944c2f3a2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600862,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0862_formal_train_0617.png,sd3rgda_0862_formal_train_0617.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
863,formal_train_1575,,,b8be4f806f63d0ba610b213d4f227072435ba2c6f77cd3d4f8207d0d0258366f,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600863,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0863_formal_train_1575.png,sd3rgda_0863_formal_train_1575.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
864,formal_train_1877,,,5261fede8a5c0180ed2ad30191016bad6af47c71a2b07fa0ad93a5f0b3819b02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600864,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0864_formal_train_1877.png,sd3rgda_0864_formal_train_1877.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
865,formal_train_1928,,,2a78f4f3beec36932cddea3534b9997e3e7bebab549dd1a41fab593d93af47b2,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600865,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0865_formal_train_1928.png,sd3rgda_0865_formal_train_1928.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
866,formal_train_0511,,,e85e0574ee85ccc9ddd713e757cbc01ba1161ebdac6bcd8c4b87c019d0b91462,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600866,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0866_formal_train_0511.png,sd3rgda_0866_formal_train_0511.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
867,formal_train_0734,,,c8a0233770f453e4dd69bd92d7efa6e869d1d54858f6de3dbbc2de6689128f42,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600867,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0867_formal_train_0734.png,sd3rgda_0867_formal_train_0734.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
868,formal_train_0037,,,93ee9c1534b5513c19ad30a2486f4a5f2e02e96cde501a4d37b271747c3a9ef8,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600868,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0868_formal_train_0037.png,sd3rgda_0868_formal_train_0037.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
869,formal_train_1770,,,c608cba054a8858fe4c25cb218342aa8c8dcff2d67b98becb6353bd10da3a6c0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600869,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0869_formal_train_1770.png,sd3rgda_0869_formal_train_1770.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
870,formal_train_1811,,,7c0da1dbb3406148510307dafa90fbcac62af19e97a311eaa6349cb0c951a34b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600870,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0870_formal_train_1811.png,sd3rgda_0870_formal_train_1811.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
871,formal_train_1235,,,a6a2868a261b54b56a82a66db5529bfe7065858abf86286363c5c6a28eacd7eb,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600871,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0871_formal_train_1235.png,sd3rgda_0871_formal_train_1235.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
872,formal_train_0464,,,5992aa8dcaebbd88d7f85b2debfcb380cbc4c3fc14a4b40e674736e05a596ba5,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600872,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0872_formal_train_0464.png,sd3rgda_0872_formal_train_0464.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
873,formal_train_0890,,,743ba9563fb5fd181b6df9c501903d34868ffaf0097f6a9bc5c2d5c2b804a973,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600873,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0873_formal_train_0890.png,sd3rgda_0873_formal_train_0890.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
874,formal_train_0613,,,77129dceb568e01107463fdcd538ebdd149fedc70b6aee553bf467ee8070ee6c,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600874,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0874_formal_train_0613.png,sd3rgda_0874_formal_train_0613.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
875,formal_train_1684,,,c511c6283dc4310fbb4f0b2170442c295e8755723616a56a6801519cf3c814cf,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600875,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0875_formal_train_1684.png,sd3rgda_0875_formal_train_1684.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
876,formal_train_0085,,,82f02391428fdeedc1f93cdbf26f35b736d1321334c017b72173dfe753095584,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600876,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0876_formal_train_0085.png,sd3rgda_0876_formal_train_0085.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
877,formal_train_0498,,,3633f57c4170cf8afb35c13f454ff22cc06402ab93e3485e22fd05ea77c3e95b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600877,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0877_formal_train_0498.png,sd3rgda_0877_formal_train_0498.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
878,formal_train_1528,,,dac37e3705c8c3dfa5dbfc32ec2539142e24bb994b50d8f00ad100a4951b2e75,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600878,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0878_formal_train_1528.png,sd3rgda_0878_formal_train_1528.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
879,formal_train_1729,,,d75bae40edaf7340b626a5d3be1a18504283dcf7f284fe45f0a66bff445b7d1f,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600879,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0879_formal_train_1729.png,sd3rgda_0879_formal_train_1729.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
880,formal_train_0604,,,72d7a8d66df7e1393e78706eb94a6a1876ddc177a12b2f48e78e5ee3b439cae5,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600880,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0880_formal_train_0604.png,sd3rgda_0880_formal_train_0604.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
881,formal_train_0779,,,7083ce363d3e8cc63e1745395dcfa1db260980c3d68ed8034f305912c96cda71,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600881,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0881_formal_train_0779.png,sd3rgda_0881_formal_train_0779.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
882,formal_train_0547,,,504fe9b663c98c108bf42b3c343e463ebb56dce868a3b49e27178d5c1f6df2c1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600882,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0882_formal_train_0547.png,sd3rgda_0882_formal_train_0547.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
883,formal_train_1040,,,ed22a4bf98b5f7cd68d0d6db75214e11bc29988addb52dd4cc56ff55d4c97a2c,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600883,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0883_formal_train_1040.png,sd3rgda_0883_formal_train_1040.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
884,formal_train_0194,,,ae5a01181da8f75db7571c9387c64ab8a79fb870093e339c7d73813e53473581,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600884,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0884_formal_train_0194.png,sd3rgda_0884_formal_train_0194.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
885,formal_train_1821,,,04e5adbfc6f9fb7155b28f4d456c3196604bf7cee56b1e35f9e43afec36224ef,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600885,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0885_formal_train_1821.png,sd3rgda_0885_formal_train_1821.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
886,formal_train_0519,,,0bf19a1427fd419ecb21670ce251adbbc4361b864d589ff2169752366c14f450,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600886,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0886_formal_train_0519.png,sd3rgda_0886_formal_train_0519.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
887,formal_train_1566,,,869783f7f2e8f0409207f5afb888cb54190a2029ecda993e856ca1836f8c7187,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600887,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0887_formal_train_1566.png,sd3rgda_0887_formal_train_1566.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
888,formal_train_1813,,,64e17d261340f42be991a360e3c21691e48ed3dadf9c15e8e4e8fccd7d39f9a1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600888,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0888_formal_train_1813.png,sd3rgda_0888_formal_train_1813.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
889,formal_train_1060,,,70c8503baac92ca90e0bfdd90510f5bfbad82359132112676c8274a10dcfad90,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600889,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0889_formal_train_1060.png,sd3rgda_0889_formal_train_1060.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
890,formal_train_0973,,,8efa471aba59b1474228384d5f91465c9b807bb0e28a24d9d91bed67cd67f954,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600890,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0890_formal_train_0973.png,sd3rgda_0890_formal_train_0973.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
891,formal_train_0091,,,d040359b0f21b9882e642f06a5973a4cee9029a235d4f0357ad5d0d2dd583253,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600891,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0891_formal_train_0091.png,sd3rgda_0891_formal_train_0091.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
892,formal_train_0725,,,74156a19ddbd763c7a4f853e09912fe24d3135c70f0b8e8043c73edb0a6b24b9,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600892,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0892_formal_train_0725.png,sd3rgda_0892_formal_train_0725.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
893,formal_train_0212,,,1c8babd7c4f673c5ac16c8137931601cf331fedd69f0962cfaba5d557e2ecfab,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600893,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0893_formal_train_0212.png,sd3rgda_0893_formal_train_0212.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
894,formal_train_1220,,,fc33cee7bc74a0381d7d7cf7d8468985b8ee471e02ddf9206cf5bc73d47a4608,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600894,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0894_formal_train_1220.png,sd3rgda_0894_formal_train_1220.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
895,formal_train_1541,,,dc954b37110f336493e6b76bb53a2b0887a6b3514675e13c1e53b6199a48484c,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600895,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0895_formal_train_1541.png,sd3rgda_0895_formal_train_1541.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
896,formal_train_0490,,,cf1c41db316811a9259321af5f2fe6b048c2fabb88fb63a7712c1f12a8847a70,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600896,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0896_formal_train_0490.png,sd3rgda_0896_formal_train_0490.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
897,formal_train_1534,,,360d876e2639fa83bf0bd8a08cd18e74471e334d58966aacf3e27722f30cf513,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600897,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0897_formal_train_1534.png,sd3rgda_0897_formal_train_1534.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
898,formal_train_0098,,,f4213dde2872f135159c19380c7b0874f7f39bca13509d4d5467b5a5648edab0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600898,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0898_formal_train_0098.png,sd3rgda_0898_formal_train_0098.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
899,formal_train_0999,,,8233e48cc8ddfaa2717dbc19a3ee128ab0e0f620aa02d770b99fda6905dcee54,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600899,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0899_formal_train_0999.png,sd3rgda_0899_formal_train_0999.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
900,formal_train_0701,,,fcbf042bf1ecaefe67401ca5650a362594584230f064339c4fc59eea4b2a09e0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600900,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0900_formal_train_0701.png,sd3rgda_0900_formal_train_0701.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
901,formal_train_1152,,,8c578977756391eb48817f4a8fc2c0fb220d323c539cc9cc56ba37bf5cd390bd,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600901,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0901_formal_train_1152.png,sd3rgda_0901_formal_train_1152.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
902,formal_train_1844,,,d3b9e246e229bdf0e4c39258b2d0520ca54231e732e7b43863ddfe8eb4687a00,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600902,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0902_formal_train_1844.png,sd3rgda_0902_formal_train_1844.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
903,formal_train_1722,,,8ef6ba16a7510d3a9cf0e52987b415c26d8998c90705c0fbe8e96180c94ae2ba,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600903,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0903_formal_train_1722.png,sd3rgda_0903_formal_train_1722.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
904,formal_train_1773,,,538357d76cf7ed6ac47c708a23ed6d988eb57f49297f03a5c7896e9f83c51dc9,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600904,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0904_formal_train_1773.png,sd3rgda_0904_formal_train_1773.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
905,formal_train_1312,,,42674ed87ef35e69359aa7bc72e8ff7dd8499ac5c6a6538ba10c2c004c5314f9,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600905,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0905_formal_train_1312.png,sd3rgda_0905_formal_train_1312.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
906,formal_train_1210,,,1e9182cf33a5760e7ebd60008c092b3bf76d7912cc856933a84a97129f103c4c,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,train,true,,,a clean Czech road surface without visible road damage,202600906,512,512,28,4.5,FlowMatchEulerDiscreteScheduler,sd3base_0906_formal_train_1210.png,sd3rgda_0906_formal_train_1210.png,dca7d04a8b90b317724bd3572b21b91304f9c98fa36014208cc695df34489bc2
